Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
014160,KR7014160006,대영포장,KOSPI,,1067,2,-6,-0.56,1067,1070,1050,403841,427788943,115656983783,108394549,STK
013520,KR7013520002,화승코퍼레이션,KOSPI,,2310,3,0,0.0,2295,2350,2230,228837,521163922,115618392120,50051252,STK
299900,KR7299900001,위지윅스튜디오,KOSDAQ,중견기업부,675,3,0,0.0,679,690,637,869278,586692473,115457996700,171048884,KSQ
411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,7550,1,80,1.07,7470,7620,7400,116842,880306395,115270666900,15267638,KSQ
047770,KR7047770003,코데즈컴바인,KOSDAQ,중견기업부,3045,2,-35,-1.14,3025,3075,3005,451278,1367293412,115230723090,37842602,KSQ
330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,8710,2,-160,-1.8,8880,8890,8580,399185,3476322960,114990630690,13202139,KSQ
303810,KR7303810006,동국생명과학,KOSDAQ,중견기업부,3595,1,10,0.28,3590,3600,3560,122683,439448080,114982983300,31984140,KSQ
241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,4695,4,1080,29.88,3650,4695,3620,9726124,42072771316,114889964670,24470706,KSQ
298540,KR7298540006,더네이쳐홀딩스,KOSDAQ,우량기업부,7910,2,-10,-0.13,7920,7920,7830,42663,335442730,114587313260,14486386,KSQ
382150,KR7382150001,온코크로스,KOSDAQ,기술성장기업부,9440,1,40,0.43,9400,9500,9150,163520,1528653970,114336874080,12111957,KSQ
023900,KR7023900004,풍국주정,KOSDAQ,우량기업부,9060,1,10,0.11,9070,9140,9010,10730,97501340,114156000000,12600000,KSQ
073560,KR7073560005,우리손에프앤지,KOSDAQ,우량기업부,1644,2,-12,-0.72,1675,1676,1623,544860,896378169,113826685092,69237643,KSQ
204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,1939,3,0,0.0,1930,1985,1903,213189,414998864,113803245080,58691720,KSQ
007210,KR7007210008,벽산,KOSPI,,1701,2,-14,-0.82,1710,1716,1698,143615,244966835,113728860000,66860000,STK
079810,KR7079810008,디이엔티,KOSDAQ,우량기업부,5280,2,-20,-0.38,5300,5340,5220,153502,811436315,113668336320,21528094,KSQ
452190,KR7452190002,한빛레이저,KOSDAQ,벤처기업부,4860,1,50,1.04,4900,4910,4750,358076,1730035375,113561467020,23366557,KSQ
000105,KR7000101006,유한양행우,KOSPI,,96000,2,-1200,-1.23,97200,97500,95500,4059,390391700,113370240000,1180940,STK
064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,9910,1,260,2.69,9650,10080,9350,93880,913823540,113076390120,11410332,KSQ
058630,KR7058630005,엠게임,KOSDAQ,우량기업부,5880,1,90,1.55,5790,5900,5640,62015,360535980,112911135120,19202574,KSQ
067290,KR7067290007,JW신약,KOSDAQ,중견기업부,2010,2,-50,-2.43,2055,2060,1990,990646,1993001151,112634577030,56037103,KSQ
023800,KR7023800006,인지컨트롤스,KOSPI,,7120,2,-80,-1.11,7120,7160,7030,76552,542937400,112561482640,15809197,STK
001540,KR7001540004,안국약품,KOSDAQ,우량기업부,8620,1,80,0.94,8540,8650,8440,51131,437174910,112425660400,13042420,KSQ
006660,KR7006660005,삼성공조,KOSPI,,13790,2,-110,-0.79,13790,13810,13600,67156,919425665,112061870060,8126314,STK
463480,KR7463480004,모티브링크,KOSDAQ,중견기업부,9040,2,-220,-2.38,9120,9120,8920,103021,929724530,112008836320,12390358,KSQ
034590,KR7034590000,인천도시가스,KOSPI,,25600,2,-250,-0.97,25850,25850,25550,8469,216992500,111993702400,4374754,STK
417840,KR7417840006,저스템,KOSDAQ,벤처기업부,4955,2,-55,-1.1,5020,5110,4840,711335,3499836721,111852093855,22573581,KSQ
037350,KR7037350006,성도이엔지,KOSDAQ,우량기업부,7230,1,410,6.01,6850,7230,6810,167448,1176739725,111848100000,15470000,KSQ
066700,KR7066700006,테라젠이텍스,KOSDAQ,벤처기업부,3010,3,0,0.0,3010,3050,2950,179794,539671637,111828651760,37152376,KSQ
026150,KR7026150003,특수건설,KOSDAQ,중견기업부,6370,1,20,0.31,6350,6440,6300,91893,583086445,111770128470,17546331,KSQ
348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,5750,3,0,0.0,5750,5850,5620,82653,471108090,111658611750,19418889,KSQ
043610,KR7043610005,KT지니뮤직,KOSDAQ,우량기업부,1919,2,-19,-0.98,1938,1948,1900,114504,219380090,111523525522,58115438,KSQ
011330,KR7011330008,유니켐,KOSPI,,1192,1,11,0.93,1181,1200,1160,640327,753664829,111482608176,93525678,STK
183490,KR7183490002,엔지켐생명과학,KOSDAQ,기술성장기업부,1310,2,-11,-0.83,1315,1330,1250,349169,450543368,111435886220,85065562,KSQ
100130,KR7100130004,동국S&C,KOSDAQ,중견기업부,1947,2,-48,-2.41,1994,1994,1946,121555,238373531,111257421000,57143000,KSQ
175140,KR7175140003,휴먼테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),4460,2,-80,-1.76,4540,4595,4190,63790,284887253,111251368380,24944253,KSQ
227840,KR7227840006,현대코퍼레이션홀딩스,KOSPI,,12220,1,70,0.58,12130,12220,12070,16588,201631010,111212215920,9100836,STK
005870,KR7005870001,휴니드,KOSPI,,7870,2,-120,-1.5,7930,7970,7800,127023,998795630,111093038050,14116015,STK
950190,KR8344390008,고스트스튜디오,KOSDAQ,외국기업(소속부없음),8510,2,-70,-0.82,8570,8700,8470,21428,183268430,110775172090,13017059,KSQ
049180,KR7049180003,셀루메드,KOSDAQ,투자주의환기종목(소속부없음),2015,2,-95,-4.5,2130,2300,1918,2966516,6022927427,110738481945,54957063,KSQ
068290,KR7068290006,삼성출판사,KOSPI,,11050,1,220,2.03,10830,11120,10750,37121,405156830,110500000000,10000000,STK
023450,KR7023450000,동남합성,KOSPI,,31500,2,-300,-0.94,31800,32000,31400,1522,48204400,110250000000,3500000,STK
060570,KR7060570009,드림어스컴퍼니,KOSDAQ,중견기업부,1485,1,4,0.27,1466,1498,1466,49108,72941449,110040835905,74101573,KSQ
060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,4540,3,0,0.0,4540,4595,4470,87591,396511937,109781830800,24181020,KSQ
041930,KR7041930009,동아화성,KOSDAQ,우량기업부,6940,2,-150,-2.12,7090,7090,6850,84326,586685755,109652000000,15800000,KSQ
017900,KR7017900002,광전자,KOSPI,,1892,3,0,0.0,1900,1908,1870,96889,183006456,109629599596,57943763,STK
011810,KR7011810009,STX,KOSPI,,3530,0,0,0.0,0,0,0,0,0,109493282310,31017927,STK
042510,KR7042510008,라온시큐어,KOSDAQ,벤처기업부,9760,1,30,0.31,9730,9920,9690,106291,1039480865,109362498240,11205174,KSQ
084730,KR7084730001,팅크웨어,KOSDAQ,우량기업부,9840,1,130,1.34,9800,10150,9760,187454,1850238345,109316732160,11109424,KSQ
008700,KR7008700007,아남전자,KOSPI,,1417,1,4,0.28,1414,1436,1404,468096,663051806,109285869940,77124820,STK
065450,KR7065450009,빅텍,KOSDAQ,벤처기업부,3810,2,-60,-1.55,3900,3900,3780,248676,948033849,109167168000,28652800,KSQ
207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,1313,2,-12,-0.91,1320,1333,1296,367095,481990265,109083755079,83079783,KSQ
125210,KR7125210005,아모그린텍,KOSDAQ,우량기업부,6590,2,-140,-2.08,6720,6720,6540,112419,743707045,108713846100,16496790,KSQ
013360,KR7013360003,일성건설,KOSPI,,2005,1,7,0.35,2005,2020,1980,565745,1129903860,108319884400,54024880,STK
001020,KR7001020007,페이퍼코리아,KOSPI,,608,3,0,0.0,612,615,601,34552,20951993,108213854304,177983313,STK
290670,KR7290670009,대보마그네틱,KOSDAQ,중견기업부,13760,1,140,1.03,13500,14000,13390,40868,560412340,108121401600,7857660,KSQ
049470,KR7049470008,비트플래닛,KOSDAQ,중견기업부,918,2,-2,-0.22,921,948,907,588309,542717769,108071089164,117724498,KSQ
017550,KR7017550005,수산세보틱스,KOSPI,,1728,2,-41,-2.32,1768,1768,1716,421113,729736474,107825696640,62399130,STK
071670,KR7071670004,에이테크솔루션,KOSDAQ,중견기업부,10770,2,-490,-4.35,11260,11310,10630,269741,2917856860,107700000000,10000000,KSQ
206560,KR7206560005,덱스터,KOSDAQ,기술성장기업부,4230,1,15,0.36,4215,4325,4065,71676,303999422,107491643280,25411736,KSQ
396270,KR7396270001,넥스트칩,KOSDAQ,투자주의환기종목(소속부없음),3270,2,-50,-1.51,3320,3370,3230,450747,1478281842,107480096370,32868531,KSQ
068240,KR7068240001,다원시스,KOSDAQ,벤처기업부,2810,2,-185,-6.18,3030,3030,2805,1723517,4918483591,107239257970,38163437,KSQ
038540,KR7038540001,상상인,KOSDAQ,중견기업부,1936,1,2,0.1,1915,1938,1898,52662,101397746,107115613968,55328313,KSQ
264900,KR7264900002,크라운제과,KOSPI,,8540,1,30,0.35,8510,8590,8460,21436,182582670,106953679000,12523850,STK
014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,7070,1,50,0.71,7130,7200,7020,43182,305850930,106933750000,15125000,KSQ
187870,KR7187870001,디바이스,KOSDAQ,우량기업부,15160,1,260,1.74,14840,15220,14720,48973,734704585,106674992440,7036609,KSQ
417500,KR7417500006,제이아이테크,KOSDAQ,우량기업부,3245,2,-40,-1.22,3275,3295,3195,178885,577337657,106386494280,32784744,KSQ
004840,KR7004840005,DRB동일,KOSPI,,5330,2,-30,-0.56,5350,5570,5300,129314,700922640,106226900000,19930000,STK
006840,KR7006840003,AK홀딩스,KOSPI,,7990,2,-190,-2.32,8180,8180,7920,14495,115905285,105848012390,13247561,STK
253840,KR7253840003,수젠텍,KOSDAQ,벤처기업부,6300,1,70,1.12,6290,6330,6130,256765,1600708085,105482160000,16743200,KSQ
315640,KR7315640003,딥노이드,KOSDAQ,기술성장기업부,3590,1,130,3.76,3520,3620,3455,700468,2476159586,105446312880,29372232,KSQ
002450,KR7002450005,삼익악기,KOSPI,,1164,2,-4,-0.34,1167,1170,1157,93817,109185697,105377985060,90530915,STK
357230,KR7357230002,에이치피오,KOSDAQ,우량기업부,2545,1,25,0.99,2540,2545,2505,48066,121670698,105091896420,41293476,KSQ
038460,KR7038460002,바이오스마트,KOSDAQ,우량기업부,4005,1,10,0.25,3995,4055,3870,581004,2300249870,104788574190,26164438,KSQ
117670,KR7117670000,알파칩스,KOSDAQ,관리종목(소속부없음),15690,1,340,2.21,15350,16480,15150,45762,724982130,104522731980,6661742,KSQ
100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2385,2,-10,-0.42,2400,2405,2370,71481,170843090,104463000000,43800000,KSQ
102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,3835,1,60,1.59,3780,3845,3710,160787,611540917,104424020350,27229210,KSQ
036580,KR7036580009,팜스코,KOSPI,,2840,2,-95,-3.24,2920,2925,2775,191561,544813314,104307358120,36727943,STK
382800,KR7382800001,지앤비에스 에코,KOSDAQ,우량기업부,3275,1,15,0.46,3260,3275,3185,129107,418334419,104246659275,31831041,KSQ
396300,KR7396300006,세아메카닉스,KOSDAQ,우량기업부,3935,2,-115,-2.84,3900,4067,3830,2437857,9616090514,104236182500,26489500,KSQ
036010,KR7036010007,아비코전자,KOSDAQ,중견기업부,7840,1,60,0.77,7810,7860,7690,78324,607976350,104216602560,13292934,KSQ
419050,KR7419050000,삼기에너지솔루션즈,KOSDAQ,우량기업부,1822,2,-57,-3.03,1880,1885,1814,394459,722456902,104211549280,57196240,KSQ
035610,KR7035610005,솔본,KOSDAQ,벤처기업부,3805,1,90,2.42,3720,3825,3675,102999,386421067,104051518585,27345997,KSQ
064800,KR7064800006,포니링크,KOSDAQ,중견기업부,814,2,-11,-1.33,825,835,800,423141,341027576,104035140572,127807298,KSQ
065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,9010,2,-70,-0.77,9080,9140,8600,85266,766082570,103487625630,11485863,KSQ
225190,KR7225190008,LK삼양,KOSDAQ,중견기업부,1468,2,-27,-1.81,1495,1499,1453,1458430,2145983940,103447669920,70468440,KSQ
225530,KR7225530005,HC보광산업,KOSDAQ,우량기업부,2845,1,10,0.35,2780,2845,2780,25620,72300277,103383678315,36338727,KSQ
396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,2605,2,-5,-0.19,2610,2615,2590,102240,265395043,103173473700,39605940,STK
105740,KR7105740005,디케이락,KOSDAQ,우량기업부,10130,1,50,0.5,10170,10260,9950,221566,2224300145,103007036690,10168513,KSQ
136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,9330,2,-360,-3.72,9600,9700,9320,49154,463053885,102808258980,11019106,KSQ
053350,KR7053350005,이니텍,KOSDAQ,중견기업부,4460,2,-5,-0.11,4465,4540,4420,62856,281215485,102673949900,23021065,KSQ
011150,KR7011150000,CJ씨푸드,KOSPI,,2855,1,15,0.53,2840,2865,2820,338304,961923752,102582356915,35930773,STK
014790,KR7014790000,HL D&I,KOSPI,,2705,1,30,1.12,2675,2715,2595,218858,582320722,102407515705,37858601,STK
066430,KR7066430000,아이로보틱스,KOSDAQ,중견기업부,2610,1,25,0.97,2590,2710,2465,888679,2297448443,102190572360,39153476,KSQ
003060,KR7003060001,에이프로젠바이오로직스,KOSPI,,515,1,8,1.58,507,526,499,779944,401605120,102180040175,198407845,STK
124560,KR7124560004,태웅로직스,KOSDAQ,우량기업부,2625,2,-15,-0.57,2650,2650,2595,122672,320359165,101642128875,38720811,KSQ
435570,KR7435570007,에르코스,KOSDAQ,벤처기업부,13300,2,-70,-0.52,13360,13820,13110,179345,2413571290,101305873900,7616983,KSQ
002780,KR7002780005,진흥기업,KOSPI,,696,2,-10,-1.42,707,707,691,722743,504790510,101248334520,145471745,STK
187790,KR7187790001,나노,KOSDAQ,벤처기업부,3275,2,-5,-0.15,3280,3325,3210,265017,869304160,101003718250,30840830,KSQ
119650,KR7119650000,KC코트렐,KOSPI,,918,0,0,0.0,0,0,0,0,0,100782913662,109785309,STK
452400,KR7452400005,이닉스,KOSDAQ,벤처기업부,11100,2,-60,-0.54,11000,11310,10830,72332,799067355,100692850800,9071428,KSQ
024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2715,1,5,0.18,2705,2775,2645,132723,358993425,100595669580,37051812,KSQ
009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,15720,1,20,0.13,15660,15820,14730,17395,269878720,100136400000,6370000,KSQ
032560,KR7032560005,황금에스티,KOSPI,,5870,1,20,0.34,5850,5930,5820,44298,259206010,99790000000,17000000,STK
448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,18870,2,-300,-1.56,19160,19160,18680,70802,1335454820,99733460040,5285292,KSQ
067570,KR7067570002,엔브이에이치코리아,KOSDAQ,우량기업부,2360,2,-25,-1.05,2395,2395,2335,146593,344733982,99521200000,42170000,KSQ
000180,KR7000180000,성창기업지주,KOSPI,,1426,2,-17,-1.18,1458,1458,1406,98047,138916004,99465781600,69751600,STK
104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,740,2,-3,-0.4,752,752,730,345807,255060688,99210191240,134067826,KSQ
083790,KR7083790006,CG인바이츠,KOSDAQ,벤처기업부,1290,2,-10,-0.77,1300,1311,1250,323846,412656868,99193494780,76894182,KSQ
307930,KR7307930008,컴퍼니케이,KOSDAQ,중견기업부,6340,1,20,0.32,6310,6380,6250,73954,465521955,98967400000,15610000,KSQ
355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,12670,2,-310,-2.39,12850,13160,12300,60128,765281305,98792424500,7797350,KSQ
008260,KR7008260002,NI스틸,KOSPI,,3450,2,-55,-1.57,3505,3505,3435,79497,274841373,98670403650,28600117,STK
000440,KR7000440008,중앙에너비스,KOSDAQ,중견기업부,15830,2,-190,-1.19,15900,15980,15600,31906,503852790,98575467900,6227130,KSQ
005740,KR7005740006,크라운해태홀딩스,KOSPI,,6630,2,-100,-1.49,6670,6670,6570,19320,128039105,98437910610,14847347,STK
289220,KR7289220006,자이언트스텝,KOSDAQ,기술성장기업부,4410,1,50,1.15,4360,4445,4205,85119,371986970,98396894610,22312221,KSQ
330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,중견기업부,5400,2,-30,-0.55,5410,5470,5280,56646,305816865,98376282000,18217830,KSQ
261520,KR7261520001,이지스,KOSDAQ,기술성장기업부,10070,2,-110,-1.08,10210,10430,10020,129424,1314547040,98375451270,9769161,KSQ
082850,KR7082850009,우리바이오,KOSDAQ,벤처기업부,2030,2,-10,-0.49,2040,2045,2010,237801,480572575,98366853340,48456578,KSQ
048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,7800,3,0,0.0,7850,7870,7780,25491,199218910,98115778800,12578946,KSQ
234300,KR7234300002,에스트래픽,KOSDAQ,우량기업부,3600,2,-30,-0.83,3600,3630,3585,74055,266829409,97948008000,27207780,KSQ
33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,7320,1,10,0.14,7310,7380,7210,13581,99229550,97825944000,13364200,STK
092040,KR7092040005,아미코젠,KOSDAQ,기술성장기업부,1754,1,36,2.1,1718,1769,1696,691318,1199092471,97750442802,55730013,KSQ
317770,KR7317770006,엑스페릭스,KOSDAQ,벤처기업부,2935,1,145,5.2,2800,2950,2710,502978,1450757854,97662656235,33275181,KSQ
408900,KR7408900009,스튜디오미르,KOSDAQ,중견기업부,2980,2,-10,-0.33,2990,3025,2930,147587,438825353,97534005360,32729532,KSQ
002720,KR7002720001,국제약품,KOSPI,,4600,1,25,0.55,4575,4630,4525,224748,1027861603,97335227200,21159832,STK
456570,KR7456570001,아이엠지티,KONEX,일반기업부,18530,2,-460,-2.42,19190,19190,18530,618,11705900,97323803370,5252229,KNX
066790,KR7066790007,씨씨에스,KOSDAQ,관리종목(소속부없음),1493,0,0,0.0,0,0,0,0,0,97271994227,65152039,KSQ
170030,KR7170030001,현대공업,KOSDAQ,우량기업부,6330,2,-160,-2.47,6420,6420,6260,216558,1372215645,97102200000,15340000,KSQ
061250,KR7061250007,화일약품,KOSDAQ,중견기업부,1122,3,0,0.0,1122,1128,1106,172109,192398021,97070780334,86515847,KSQ
054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,6740,2,-10,-0.15,6730,6820,6650,60459,405453580,96752160800,14354920,KSQ
376930,KR7376930004,노을,KOSDAQ,기술성장기업부,1886,2,-43,-2.23,1929,1958,1863,982012,1859182501,96735435178,51291323,KSQ
311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,7640,1,130,1.73,7560,7730,7480,73097,555065070,96375238400,12614560,KSQ
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,5180,1,20,0.39,5190,5200,5090,134399,687412820,96348000000,18600000,KSQ
058860,KR7058860008,KTis,KOSPI,,2760,3,0,0.0,2760,2770,2740,133995,369191420,96053520000,34802000,STK
163560,KR7163560006,동일고무벨트,KOSPI,,6910,2,-50,-0.72,6960,6970,6850,28744,197983590,96049000000,13900000,STK
012700,KR7012700001,리드코프,KOSDAQ,우량기업부,3627,1,47,1.31,3585,3680,3580,82974,300415140,95920131645,26446135,KSQ
002600,KR7002600005,조흥,KOSPI,,159800,2,-800,-0.5,160400,160400,159800,5,800100,95880000000,600000,STK
451250,KR7451250005,삐아,KOSDAQ,벤처기업부,9370,2,-80,-0.85,9430,9480,9300,51415,482633595,95816467490,10225877,KSQ
296160,KR7296160005,프로젠,KONEX,일반기업부,6230,2,-240,-3.71,6590,6590,5800,23476,144911060,95786742170,15375079,KNX
007980,KR7007980006,TP,KOSPI,,1864,2,-5,-0.27,1869,1898,1831,227058,421415336,95390442320,51175130,STK
134580,KR7134580000,탑코미디어,KOSDAQ,중견기업부,1931,1,17,0.89,1912,1935,1903,43048,82456451,95187001719,49294149,KSQ
023000,KR7023000003,삼원강재,KOSPI,,2375,2,-5,-0.21,2380,2400,2365,18908,44934305,95000000000,40000000,STK
048430,KR7048430003,유라테크,KOSDAQ,우량기업부,8230,2,-50,-0.6,8270,8270,8130,33117,270839210,94809600000,11520000,KSQ
023810,KR7023810005,인팩,KOSPI,,9480,2,-50,-0.52,9480,9590,9220,121157,1140099765,94800000000,10000000,STK
149980,KR7149980005,하이로닉,KOSDAQ,관리종목(소속부없음),5090,0,0,0.0,0,0,0,0,0,94645307670,18594363,KSQ
002700,KR7002700003,신일전자,KOSPI,,1331,2,-2,-0.15,1336,1337,1326,358861,477692723,94564250451,71047521,STK
024830,KR7024830002,세원물산,KOSDAQ,우량기업부,11320,2,-190,-1.65,11650,11720,11250,9505,107993500,94522000000,8350000,KSQ
041910,KR7041910001,폴라리스AI파마,KOSDAQ,중견기업부,7000,1,70,1.01,6930,7020,6800,129533,899746980,94511249000,13501607,KSQ
078935,KR7078931003,GS우,KOSPI,,52900,1,1700,3.32,51100,53000,50900,12875,672103550,94417295400,1784826,STK
459550,KR7459550000,알트,KOSDAQ,중견기업부,3765,2,-35,-0.92,3775,3895,3690,911611,3441959230,94380150285,25067769,KSQ
044340,KR7044340008,위닉스,KOSDAQ,중견기업부,5280,1,140,2.72,5220,5340,5150,30990,163047405,94371684000,17873425,KSQ
352090,KR7352090005,스톰테크,KOSDAQ,중견기업부,3500,1,25,0.72,3495,3520,3465,46082,161275781,94055493000,26872998,KSQ
120240,KR7120240007,대정화금,KOSDAQ,우량기업부,13070,1,80,0.62,12950,13090,12700,16508,214304940,93978410370,7190391,KSQ
419080,KR7419080007,엔젯,KOSDAQ,기술성장기업부,8760,1,30,0.34,8750,9100,8580,282447,2486622605,93601800120,10685137,KSQ
004720,KR7004720009,팜젠사이언스,KOSPI,,4255,2,-5,-0.12,4240,4330,4200,163184,694126865,93416406010,21954502,STK
014440,KR7014440002,영보화학,KOSPI,,4670,3,0,0.0,4670,4685,4600,48663,225312027,93400000000,20000000,STK
088390,KR7088390000,이녹스,KOSDAQ,중견기업부,9940,1,80,0.81,9870,10000,9580,28612,283267595,93295289360,9385844,KSQ
036170,KR7036170009,에이치엠넥스,KOSDAQ,중견기업부,1520,1,18,1.2,1499,1538,1441,592754,877534231,93275751520,61365626,KSQ
039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,4125,2,-245,-5.61,4375,4375,4115,1177602,4980802277,93161924625,22584709,KSQ
382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,2365,2,-25,-1.05,2375,2410,2300,389216,922679106,93079636100,39357140,KSQ
058400,KR7058400003,KNN,KOSDAQ,우량기업부,702,1,6,0.86,698,703,695,167365,117037735,92965663440,132429720,KSQ
480370,KR7480370006,씨케이솔루션,KOSPI,,8500,1,40,0.47,8460,8570,8380,50161,425566795,92946318500,10934861,STK
226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,3830,1,165,4.5,3670,3850,3655,471136,1778710638,92909959250,24258475,KSQ
001560,KR7001560002,제일연마,KOSPI,,9450,2,-310,-3.18,9690,9770,9410,7117,68104180,92610000000,9800000,STK
091440,KR7091440008,한울소재과학,KOSDAQ,투자주의환기종목(소속부없음),3000,1,120,4.17,2860,3040,2855,148879,446133480,92530335000,30843445,KSQ
085310,KR7085310001,엔케이,KOSPI,,1171,1,6,0.52,1166,1200,1154,613279,719064479,92368857062,78880322,STK
228670,KR7228670006,레이,KOSDAQ,벤처기업부,5920,1,140,2.42,5800,6120,5720,115828,679877730,92364136000,15602050,KSQ
302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,2930,3,0,0.0,2930,2985,2870,96304,281692975,92281897040,31495528,KSQ
446840,KR7446840001,지슨,KOSDAQ,기술성장기업부,1683,3,0,0.0,1697,1697,1669,75951,127940346,92267248689,54823083,KSQ
348350,KR7348350000,위드텍,KOSDAQ,우량기업부,9060,2,-100,-1.09,9160,9380,8970,85955,787763820,92263416000,10183600,KSQ
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,3935,3,0,0.0,3935,3970,3895,6591,25992845,92200827600,23430960,KSQ
040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,5880,2,-10,-0.17,5880,5890,5800,27225,159107585,92184005760,15677552,KSQ
039610,KR7039610001,화성밸브,KOSDAQ,우량기업부,8850,1,230,2.67,8640,8850,8590,129824,1132140245,92132040000,10410400,KSQ
459100,KR7459100004,위츠,KOSDAQ,중견기업부,6880,2,-50,-0.72,6940,7000,6850,85989,592545890,91951200000,13365000,KSQ
339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,2040,2,-5,-0.24,2045,2070,2020,182215,371001272,91691176200,44946655,KSQ
453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,16190,1,50,0.31,16140,16200,16010,6338,102119335,91590310850,5657215,KSQ
130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,5930,2,-150,-2.47,6080,6080,5920,8284,49494170,91322000000,15400000,KSQ
004890,KR7004890000,동일산업,KOSPI,,37650,2,-150,-0.4,37800,37800,37500,247,9292300,91309344750,2425215,STK
000850,KR7000850008,화천기공,KOSPI,,41500,1,500,1.22,41400,42100,39850,21832,894299850,91300000000,2200000,STK
036630,KR7036630002,세종텔레콤,KOSDAQ,중견기업부,9120,1,250,2.82,8870,9530,8850,28438,262130725,91200000000,10000000,KSQ
011370,KR7011370004,서한,KOSDAQ,우량기업부,903,1,10,1.12,893,910,893,191205,172551980,91108063095,100894865,KSQ
446540,KR7446540007,메가터치,KOSDAQ,중견기업부,4385,2,-40,-0.9,4365,4485,4230,1169732,5068924057,91080835000,20771000,KSQ
273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,8300,2,-50,-0.6,8340,8380,8210,16435,135788490,91017800000,10966000,KSQ
072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,9600,1,10,0.1,9630,9630,9540,31618,302762505,90803395200,9458687,KSQ
010960,KR7010960003,삼호개발,KOSPI,,3760,1,15,0.4,3750,3775,3735,29407,110323524,90691200000,24120000,STK
123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,8585,1,235,2.81,8280,8720,8270,119557,1010249675,90591787390,10552334,KSQ
090470,KR7090470006,제이스텍,KOSDAQ,우량기업부,5170,1,260,5.3,4870,5210,4870,132129,675261427,90353990980,17476594,KSQ
053280,KR7053280004,예스24,KOSDAQ,중견기업부,3610,2,-20,-0.55,3620,3625,3525,31463,113370774,90250000000,25000000,KSQ
141000,KR7141000000,비아트론,KOSDAQ,벤처기업부,7440,1,80,1.09,7320,7600,7300,64588,479084795,90133442400,12114710,KSQ
094940,KR7094940004,푸른기술,KOSDAQ,벤처기업부,10770,2,-540,-4.77,11080,11150,10550,647572,6964981070,90052127220,8361386,KSQ
053450,KR7053450003,세코닉스,KOSDAQ,우량기업부,6080,2,-50,-0.82,6160,6170,6050,197412,1201132070,89940242240,14792803,KSQ
216050,KR7216050005,인크로스,KOSDAQ,중견기업부,6980,1,30,0.43,6940,6990,6890,53522,371485605,89645689560,12843222,KSQ
096775,KR7096771001,SK이노베이션우,KOSPI,,71800,2,-800,-1.1,72600,72600,71200,3437,245938000,89636986800,1248426,STK
900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),685,2,-7,-1.01,695,700,678,410392,281518983,89488402740,130640004,KSQ
378800,KR7378800007,샤페론,KOSDAQ,기술성장기업부,1933,2,-45,-2.28,1981,2045,1925,1104741,2177752222,89387778923,46243031,KSQ
203690,KR7203690003,아크솔루션스,KOSDAQ,관리종목(소속부없음),4425,0,0,0.0,0,0,0,0,0,89196141000,20157320,KSQ
004650,KR7004650008,창해에탄올,KOSDAQ,중견기업부,9680,2,-20,-0.21,9790,9790,9610,26467,255424855,88967766800,9190885,KSQ
006490,KR7006490007,인스코비,KOSPI,,706,2,-23,-3.16,740,740,693,798297,563395207,88875598602,125886117,STK
